Age,Gender,Married,Salary,Annual Spend
58.9,Female,Married,43864.48,2889.12
48.8,Female,Married,45106.22,2442.29
21.8,Male,Single,24785.24,438.87
18,Male,Single,30745.4,425.54
25.7,Female,Single,28386.2,2280.82
29.9,Female,Single,27170.89,2484.77
68.6,Male,Married,47425.53,3082.99
62.3,Female,Married,27079.4,3255.68
62.8,Female,Married,44218.74,3049.29
53.8,Female,Married,42110.57,3942.62
60.7,Female,Married,48145.52,2173.54
26.5,Male,Single,28200.1,905.42
22.4,Male,Single,27419.9,100
26.6,Male,Single,29997.8,100
30.5,Female,Single,28727.11,2070.74
25.6,Male,Single,27454.27,576.7
44,Female,Married,43413.43,3265.22
34,Female,Married,43271.21,3385.27
66.4,Male,Married,54146.12,3598.85
51.2,Female,Married,26049.08,1656.95
64.9,Male,Married,62456.08,3407.65
19.5,Male,Single,24379.85,168.8
26.6,Male,Single,25729.02,1390.25
28.1,Female,Single,29719.29,1900.65
67.8,Male,Married,49265.82,2903.71
20.9,Male,Single,31302.69,593.93
30.4,Female,Single,22580.85,1982.22
23.2,Male,Single,33889.39,100
26.9,Male,Single,31021.07,100
51.8,Male,Married,58563.23,3016.68
30.3,Female,Single,25414.93,2379.91
22.6,Female,Single,24524.42,2600.56
23.9,Female,Single,24611.25,2242.05
26,Male,Single,36445.33,100
26,Female,Single,20977.88,2506.04
18.9,Male,Single,28105.75,100
48.5,Male,Married,61208.48,2749.4
24.6,Female,Single,20747.64,1267.71
57.6,Female,Married,42837.04,2281.86
54.1,Male,Married,59229.37,3683.6
22.8,Male,Single,26774.64,100
56.3,Female,Married,32305.45,2872.5
48.9,Male,Married,60199.81,3540.22
21.2,Male,Single,30911.02,100
57.8,Male,Married,56540,3392.93
54.8,Female,Married,33055.15,3469.3
21.3,Male,Single,32534.67,1269.62
23.7,Male,Single,35879.56,919.57
31.2,Female,Single,22744.96,2039.48
30.2,Female,Single,22891.39,1124.34
32.6,Female,Single,23567.23,2106.59
33.5,Female,Married,36111.12,3208.07
69.3,Male,Married,57063.87,3516.49
60.1,Female,Married,33511.29,2951.8
30.1,Female,Single,21110.43,1258.96
55.6,Male,Married,51835.88,2891.64
29.3,Female,Single,28870.07,2594.8
65.3,Male,Married,55685.65,2330.51
29,Male,Single,25849.59,663.98
33.8,Female,Single,19902.8,2610.06
46.1,Female,Married,30849.04,1978.54
28.9,Male,Single,36176.81,100
50.1,Male,Married,59781.5,3483.56
49.3,Male,Married,60938.31,3544.6
27,Female,Single,24255.08,1569.32
25.4,Female,Single,21192.96,2324.19
24.4,Female,Single,24424.69,1878.92
57.6,Male,Married,65748.72,3553.71
28.1,Female,Single,24868.27,3478.4
32.7,Female,Married,38084.79,2240.99
64.2,Female,Married,36069.66,1387.98
28.3,Male,Single,28027.72,130.65
18,Male,Single,30131.87,391.54
28.6,Male,Single,35439.55,916.22
67.3,Male,Married,46848.24,3539.3
30.4,Female,Single,25721.47,2152.12
35.8,Female,Single,18886.17,2078.55
53,Female,Married,36157.67,2840.93
48.6,Male,Married,55528.57,2962.18
40.5,Female,Married,45173.43,2863.03
27.1,Male,Single,29546.1,370.8
66,Male,Married,49493.24,3141.52
66.2,Male,Married,59582.14,2592.27
67.4,Male,Married,67949.8,2856.18
24.6,Female,Single,25054.87,2095.91
29.5,Female,Single,23562.97,2805.5
28.8,Female,Single,21065.83,2890.62
46.2,Male,Married,56011.77,3461
49.4,Male,Married,61304.76,2603.86
29.9,Male,Single,32013.97,1143.62
46.6,Male,Married,58284.61,2709.1
32.3,Female,Single,26181.61,1893.69
34,Female,Married,47186.04,2918.68
53,Female,Married,39450.61,2208.05
31.2,Male,Single,32689.86,655.71
58.3,Male,Married,55966.34,2261.74
60.4,Male,Married,56811.75,3280.28
41.9,Female,Married,32198.06,2968.4
21.7,Male,Single,30405.9,801.74
65.8,Male,Married,56221.02,3066.9
32.4,Female,Single,21410.47,2536.87
24.1,Female,Single,26231.83,1352.61
26,Female,Single,27181.28,1391.67
62.1,Male,Married,55443.55,3602.59
31.4,Male,Single,36079.15,1007.39
51.3,Male,Married,46328.43,3632.71
52,Female,Married,30892.55,2556.5
21.5,Female,Single,21485.36,1728.9
24.6,Male,Single,32141.77,681.18
50.2,Female,Married,41969.33,2730.15
46.7,Female,Married,35660.98,2910.85
33.9,Female,Single,23230.05,1722.08
67.7,Male,Married,51312.91,3192.5
18,Male,Single,23492.14,476.03
18.1,Male,Single,32598.25,312.9
49.9,Female,Married,40305.31,3077.78
44.8,Female,Married,39531.64,2650.61
29.1,Male,Single,29594.78,100
34.4,Female,Married,35624.45,2831.78
58.7,Male,Married,54252.99,2449.16
60.6,Male,Married,58247.25,3404.8
29.6,Female,Single,22662.63,2306.01
24.6,Male,Single,23847.89,296.62
50.5,Male,Married,52339.17,3319.54
30.4,Male,Single,26994.74,702.89
32.2,Male,Single,28346.67,691.05
40.4,Female,Married,33363.55,2416
52.2,Male,Married,56112.36,3641.88
32.9,Female,Single,24053.69,1402.43
22.7,Female,Single,20935.69,2866.33
28.2,Female,Married,37131.21,1367.98
45.2,Female,Married,34354.61,3036.75
66.4,Male,Married,58464.58,3112.01
18.7,Male,Single,35423.98,147.03
48.9,Female,Married,40734.21,3065.17
18,Male,Single,28437.81,100
68.2,Male,Married,55461.82,2971.28
27.4,Male,Single,29720.64,836.54
45,Female,Married,43243.83,2967.75
51.3,Male,Married,47572.08,3110.13
68.5,Male,Married,52481.52,3235.89
49.1,Female,Married,38879.86,3121.13
53.3,Female,Married,38379.82,1929.97
53.4,Female,Married,45865.09,3325.78
25.5,Female,Single,27622.02,2506.28
33.6,Female,Single,18538.68,1655.85
27.9,Female,Single,27619.91,3179.98
29,Female,Single,27189.62,2467.16
35.2,Female,Single,22088.59,1510.66
51.7,Female,Married,39030.37,2834.26
30.6,Female,Single,24520.46,1849.42
72.2,Male,Married,59367.25,2938.13
24.4,Female,Single,26250.49,1853.52
59.3,Male,Married,51796.11,2806.75
66.2,Male,Married,54131.17,3119.7
23.6,Female,Single,18318.95,1740.84
54,Female,Married,38855.01,2305.35
41.2,Female,Married,34969.41,2902.74
48.7,Female,Married,36283.85,3158.93
47.5,Male,Married,58503.89,3536.88
42.7,Female,Married,42370.47,2993.28
57.4,Male,Married,48777.48,3448.3
26.5,Female,Single,21686.12,1972.48
56.1,Female,Married,52450.44,2608.96
62.2,Male,Married,60819.81,2827.68
22.6,Male,Single,31127.29,239.88
18,Male,Single,31787.53,100
27.8,Female,Single,27852.23,2620.89
27.3,Male,Single,30781.83,100
19.7,Male,Single,32877.94,100
34.1,Female,Single,28075.26,2474.23
20.8,Male,Single,33111.08,1137.67
29,Male,Single,28682.93,719.4
29.5,Male,Single,32418.75,1674.97
64.3,Male,Married,52923.76,3245.51
21,Male,Single,23839.26,565.9
30.2,Female,Single,23511.79,2293.51
54.4,Male,Married,43899.47,3659.17
29,Female,Single,23258.46,1030.75
51.3,Female,Married,43732.11,2806.49
24.1,Female,Single,26438.09,2083.71
46,Female,Married,38768.78,2485.53
62,Male,Married,56700.92,3657.21
60.6,Male,Married,63216.05,2649.55
24.8,Male,Single,30289.75,341.7
28,Female,Single,28110.22,2020.52
20.5,Male,Single,31446.59,854.56
34.1,Female,Single,23693.82,1710.21
24.7,Male,Single,30069.37,495.73
55.8,Male,Married,52098.37,3997.86
30.1,Male,Single,28480.35,350.07
44.9,Male,Married,52313.17,2882.16
28,Male,Single,29295.9,100
51,Male,Married,60929.48,3842.71
21.7,Male,Single,30516.89,167.03
58.4,Male,Married,59857.7,3263.19
22.4,Male,Single,28246.28,577.33
35.6,Female,Single,20661.39,2361.07
21.1,Female,Single,26330.28,2802.95
26.5,Male,Single,32979.37,100
34.8,Female,Single,25176.59,2351.56
23.7,Male,Single,26635.79,1589.07
46.3,Female,Married,36305.47,3601.39
34.2,Female,Married,37882.91,1837.73
41.3,Female,Married,41356.15,2251.03
40.1,Female,Married,35553.35,1407.79
57.3,Female,Married,35939.04,2273.7
28.7,Male,Single,29962.89,1104.07
37.1,Female,Married,49848.84,3540.65
28.1,Female,Single,24039.51,2105.99
69.2,Female,Married,40822.35,3644.61
24.6,Male,Single,24882.71,100
42.8,Female,Married,48528.08,3366.37
52.7,Male,Married,50665,2975.07
24,Female,Single,24038.77,2073.38
27.4,Female,Single,21167.54,3360.05
53.1,Female,Married,38632.14,3177.68
57.2,Male,Married,49661.87,2537.75
74,Male,Married,51639.46,3792.64
43.9,Female,Married,30600.88,2744.3
50.2,Female,Married,29461.3,2418.88
22.7,Male,Single,33534.33,100
47.3,Male,Married,61314.31,3004.85
22.7,Male,Single,30440.34,744.47
41.7,Female,Married,35231.77,2743.37
27.8,Male,Single,33671.39,887.29
36.8,Female,Married,36239.89,3212.57
38.3,Female,Married,36004.63,2307.33
22.9,Male,Single,35033.4,100
42,Female,Married,37322.3,2821.77
58.8,Male,Married,50719.58,4060.65
52.2,Female,Married,41566.95,3102.61
31.9,Female,Single,26094.96,1698.78
18.5,Male,Single,31159.05,100
54.1,Female,Married,41478.79,3011.95
39.6,Female,Married,44899.17,2893.09
28.7,Female,Single,23213.81,3471.22
33.6,Female,Married,40855.96,3532.28
36.8,Female,Married,35499.09,2525.56
25.9,Male,Single,33798.82,1407.01
39.5,Female,Married,37522.81,2351.16
22,Male,Single,32188.05,308.23
56.5,Male,Married,44257.16,3734.12
30.7,Female,Single,26038.61,2586.9
32,Male,Married,61495.25,3073.14
30.2,Female,Single,23434.01,1535.57
21.6,Female,Single,23421.39,1308.78
54.6,Female,Married,44735.55,3050.7
44.9,Male,Married,53048.83,4007.45
37.4,Male,Married,55761.55,3358.71
54.5,Female,Married,27074.83,1992.22
50.9,Female,Married,41633.35,2372.47
23,Male,Single,30555.61,636.5
20.9,Male,Single,29800.68,149.93
30.3,Female,Single,22866.95,2908.03
30.6,Female,Single,29577.55,1483.89
51.1,Female,Married,42591.86,2842.71
47.1,Male,Married,52720.39,3827.6
63.2,Female,Married,42232.32,2278.81
22.3,Female,Single,25655.27,2522.63
54.7,Male,Married,61020.34,3406.39
40,Female,Married,41032.46,2696.3
25.5,Female,Single,22312.15,1776.39
54.4,Male,Married,55244.63,3224.81
54.6,Female,Married,41468.16,2344.15
62.6,Female,Married,35924.69,3638.57
61.1,Male,Married,53682.63,3419.92
18,Male,Single,26872.37,527.99
63.3,Male,Married,63341.57,3090.71
27.1,Male,Single,32816.28,187.03
22.6,Female,Single,28486.2,2440.68
28.8,Female,Single,22470.52,2837.37
46.3,Female,Married,41362.87,3569.19
31.7,Female,Single,25817.61,2330.85
26.7,Female,Single,23396.31,1661.02
34.1,Female,Single,26888.7,2211.23
30.1,Female,Single,21384.62,2366.17
30,Female,Single,25182.71,986.76
28.6,Female,Single,19002.84,2598.23
49.9,Male,Married,49358.08,2832.39
33.2,Female,Single,27620,989.79
28.5,Female,Single,27663.83,2072.18
27.3,Male,Single,25671.63,1373.3
45.8,Female,Married,34567.97,3021.52
53.3,Female,Married,43156.97,2667.91
63.8,Male,Married,56533.62,3070.53
25.9,Female,Single,25551.35,2104.76
46.3,Female,Married,45583.81,3399.85
31.5,Male,Single,24785.61,271.26
18.1,Male,Single,27892.69,202.98
60,Male,Married,51704.45,3138.33
20.3,Male,Single,32114.77,397.63
62.3,Male,Married,51952.09,3263.49
30.2,Female,Single,27671.28,1834.41
59.6,Male,Married,55768.13,3439.4
20.1,Male,Single,34418.49,754.08
29.3,Male,Single,31649.07,1012.97
53.2,Male,Married,60108.94,2803.35
60.7,Female,Married,37566.17,1703.22
48.9,Male,Married,53666.18,3478.53
24.1,Female,Single,27402.26,1099.59
55.1,Male,Married,58578.89,3126.07
59.5,Male,Married,54450.25,2823.91
54.1,Female,Married,33803.96,2287.59
62.8,Female,Married,37024.6,2927.3
45.9,Female,Married,36619.84,3718.97
51.9,Female,Married,40418.85,1664.03
39.1,Female,Married,34111.27,3327.24
56,Male,Married,64163.9,2957.65
27.4,Female,Single,21441.3,1980.66
43.5,Female,Married,30552.01,2685.98
21.5,Male,Single,33666.81,237.7
63.4,Male,Married,51526.48,3188.93
29.7,Female,Single,20206.26,2046.25
52.8,Male,Married,57974.52,3003.34
21.3,Male,Single,28262.71,208.95
49.4,Female,Married,50383.53,2720.6
24.6,Female,Single,20973.11,1722.22
29,Female,Single,22489.74,1391.66
20.7,Male,Single,35484.95,100
62.6,Male,Married,55578.59,3714.58
71.4,Male,Married,64819.43,3656.02
47.3,Female,Married,35655.6,3323.06
28.7,Female,Single,23898.22,2235.51
70.7,Male,Married,40535.31,2853.5
34.3,Male,Single,32241.61,100
22.9,Female,Single,23069.15,2038.3
62.8,Male,Married,59381.31,3496.56
62.9,Male,Married,48399.38,3552.27
44.7,Female,Married,37910.07,3773.2
24.3,Male,Single,33015.72,1167.6
37.3,Female,Single,27597.98,1360.96
30.3,Female,Single,25149.71,2350.29
22.9,Male,Single,32227.63,100
51.7,Female,Married,32187.13,3134.34
68.9,Male,Married,49732.87,3335.15
59.3,Female,Married,36790.61,2739.48
20.8,Female,Single,23035.02,1908.91
30.3,Female,Single,25422.77,1882.1
28.6,Female,Single,26780.76,2601.92
48,Female,Married,36778.29,3861.2
61.7,Male,Married,59992.25,2871.31
58.5,Female,Married,41204.57,2928.45
25.3,Male,Single,32125.19,100
60.7,Male,Married,61255.68,3878.43
22.3,Male,Single,29070.06,546.37
27.4,Female,Single,24810.71,1709.15
21.5,Male,Single,27925.61,100
22.7,Male,Single,35525.24,344.63
49.2,Male,Married,63573.49,3233.51
55.2,Male,Married,43211.9,3274.2
63.4,Male,Married,50032.89,2231.9
60.8,Male,Married,42999.32,2530.3
30,Female,Single,27369.97,1947.93
30.4,Female,Single,25997.29,908.9
66.3,Male,Married,54007.64,2977.83
44.3,Male,Married,59465.74,2688.02
63.2,Male,Married,56844.03,4145.18
26.7,Male,Single,33616.63,346.37
26.6,Male,Single,31883.37,198.16
27.6,Female,Single,27087.75,1837.76
26.9,Female,Single,20689.45,2490.08
24.3,Female,Single,22033.16,2082.73
23,Male,Single,32730.8,100
49.2,Male,Married,60908.35,3653.85
20.6,Male,Single,31914.44,186.23
64.2,Female,Married,32259.35,3650.35
61.3,Male,Married,53732.82,2930.78
46.1,Male,Married,52627.7,3192.53
47.4,Female,Married,43474.96,2594.44
27.7,Male,Single,28395,899.6
61.8,Female,Married,32594.71,1989.27
36.7,Female,Married,38971.58,3576.44
60.3,Male,Married,54017.74,3584.49
28.3,Female,Single,24355,1257.75
44.2,Female,Married,40041.52,2908.22
19.4,Male,Single,29078.23,944.65
25.2,Male,Single,31839.33,481.89
26.9,Female,Single,19609.57,1493.62
24.3,Female,Single,25551.68,2001.8
57.5,Male,Married,59851.7,2661.35
29.6,Male,Single,33837.83,161.4
44.6,Female,Married,37555.93,2885.53
28,Male,Single,31188.69,1046.8
31.8,Female,Single,24754.43,3540.6
29,Female,Single,23480.61,2968.87
18.8,Male,Single,33335.08,747.73
70.5,Male,Married,55714,2601.97
27.7,Male,Single,26789.61,262.84
24.1,Female,Single,22387.74,2460.61
22.5,Male,Single,29647.5,799.24
65.3,Male,Married,56480.01,2605.65
21.4,Male,Single,32559.8,100
21.3,Male,Single,37244.39,524.74
31.6,Female,Single,26541.56,1940.25
25.3,Female,Single,21402.19,2221.14
31.3,Female,Single,18485.53,2213.43
26.6,Female,Single,22766.62,1916.52
26.1,Female,Single,26628.85,930.6
38.1,Male,Married,61768.82,2966.62
57.4,Male,Married,56221.53,2790.41
22.5,Female,Single,23553.43,2423.93
23.4,Male,Single,24089.09,404.11
31.5,Female,Single,17899.73,1416.49
25.5,Male,Single,30876.06,775.87
27.7,Male,Single,25459.07,493.74
25.1,Male,Single,24851.2,513.32
59,Male,Married,48666.42,3953
27,Female,Single,23919.24,1682.47
35.9,Female,Single,21540.97,1933.75
53.4,Male,Married,55530.64,3320.36
23.1,Male,Single,23587.91,727.03
24.4,Female,Single,20223.87,1838.18
33.6,Female,Single,29619.6,2172.04
28,Female,Single,21840.4,1930.03
34.1,Female,Single,22989.1,2603.92
30.2,Female,Single,22016.52,1392.8
54.2,Female,Married,39800.84,2254.62
18.8,Male,Single,28020.68,512.91
28.2,Male,Single,32126.11,654.18
18,Male,Single,29205.77,1012.85
27.7,Male,Single,26201.66,1544.19
55.6,Male,Married,51773.85,3952.26
37.2,Female,Married,26518.89,2727.36
58.3,Male,Married,47082.44,3540.28
49.6,Female,Married,27281.13,2858.13
19.9,Male,Single,31340.58,224.37
29.7,Female,Single,24962.64,1730.35
56.8,Male,Married,45278.94,3663.44
21.7,Female,Single,22965.03,2213.53
53.8,Female,Married,40679.12,2513.87
48.5,Male,Married,56098.85,2752.84
36.2,Female,Married,32903.7,2820.95
49.7,Female,Married,39193.89,2690.21
50.2,Female,Married,33522.78,3129.22
21.4,Male,Single,32676.34,100
32.5,Female,Single,21663.23,2327.13
23.3,Male,Single,27691.79,100
50.2,Male,Married,47797.69,2216.5
57.9,Male,Married,52756.48,3117
21.1,Male,Single,33496.34,571.66
61,Male,Married,53855.27,3619.02
27.8,Male,Single,31893.03,1013.82
24.4,Female,Single,24343.73,1950.98
51.2,Male,Married,56816.14,3555.51
18,Male,Single,28169.62,100
53.8,Female,Married,33148.22,3116.6
27.8,Female,Single,24053.73,1852.56
69.3,Male,Married,48473.66,3127.01
50.4,Female,Married,31599.84,2437.18
18.3,Male,Single,25949.7,440.28
29.9,Female,Single,24768.81,1316.54
31.4,Female,Single,26723.9,1967.82
31.1,Male,Single,27781.66,1107.8
58.8,Female,Married,34852.94,2991.36
29,Male,Single,26835.5,1249.63
34.2,Female,Single,18130.5,2359.36
58.4,Male,Married,57148.8,3231.16
29,Male,Single,36357.12,914.56
24.8,Female,Single,30792.71,2313.13
30.3,Male,Single,31978.34,1496.07
24.9,Male,Single,31373.36,770.27
24.8,Male,Single,27939.15,568.75
23.1,Male,Single,34234.86,100
26.1,Male,Single,31089.33,621.53
53.6,Female,Married,46152.22,2740.54
24.2,Male,Single,31445.63,815.24
22.8,Female,Single,24335.24,2492.07
24.8,Male,Single,32994.68,742.3
29.5,Male,Single,28124.1,100
46,Female,Married,26054.39,4101.34
26.6,Female,Single,22645.21,1671.61
68.6,Male,Married,41940.87,3051.49
25.8,Female,Single,22462.51,1070.64
40.4,Female,Married,30741.88,3637.56
20,Male,Single,32999.73,100
73,Male,Married,54876.11,1950.92
22.6,Male,Single,32477.77,238.17
28.6,Female,Single,22617.74,2692.41
21.6,Male,Single,30736.15,1315.09
56.7,Male,Married,56979.97,3365.71
18,Male,Single,30313.18,315.29
24.5,Male,Single,25017.9,855.51
70.4,Male,Married,51979.13,3392.48
66.5,Male,Married,54839.95,2740.84
26,Female,Single,27532.31,2006.08
48.1,Female,Married,39337.69,2532.68
34.8,Female,Single,21079.88,880.47
22.4,Male,Single,28441.31,354.01
31.3,Female,Single,22429.68,1245.98
33.6,Female,Single,23206.52,770.69
74.3,Male,Married,61583.44,3328.83
57,Female,Married,37815.28,3567.42
60.3,Male,Married,60652.53,3075.94
21.8,Male,Single,28648.24,628.2
32.4,Female,Single,26595.29,2452.34
44.1,Male,Married,54445.62,3822.28
63.4,Male,Married,50445.69,3016.83
59.1,Female,Married,40841.16,2710.15
42.1,Female,Married,41422.4,2815.05
24.1,Male,Single,29773.6,1398.8
29.8,Female,Single,23072.47,1534.65
53.4,Female,Married,37165,3396.29
46.7,Female,Married,43095.77,3695.86
41.4,Female,Married,33859,3248.52
54.9,Male,Married,52592.6,3631.87
28.2,Female,Single,22605.48,2285.07
19.4,Male,Single,31275.16,693.58
28.7,Male,Single,29043.08,110.85
21.3,Male,Single,34553.09,674.62
29.4,Male,Single,25234.95,1023.52
32.7,Female,Single,27033.62,969.5
36.1,Female,Single,22236.96,1828.5
57.2,Male,Married,61164.81,3845.13
21.7,Male,Single,28950.3,100
57.2,Female,Married,30376.59,3432.83
54.6,Male,Married,54057.88,3827.69
57.9,Male,Married,38830.74,2483.41
27.2,Male,Single,27026.61,483.04
22.9,Male,Single,31374.93,100
43.3,Female,Married,36278.08,2916.41
25,Male,Single,34369.34,842.31
67.1,Male,Married,44516.65,2313.44
43.5,Male,Married,53327.72,3264.83
27.3,Male,Single,28746.17,467.21
47,Male,Married,56056.36,2621.37
61.6,Male,Married,48906.42,3260.3
25.2,Female,Single,25721.26,2036.9
22.2,Male,Single,34441.33,648.51
53.5,Male,Married,56777.8,2649.55
42.9,Female,Married,44462.19,2845.07
28,Female,Single,25064.91,2011.71
57,Female,Married,28185.89,2832.31
45.5,Female,Married,27152.63,2631.8
18.9,Male,Single,30676.85,380.74
28.6,Female,Single,31785.28,2826.6
51.2,Female,Married,46880.07,2596.24
19.4,Male,Single,30959.85,355.46
53.3,Female,Married,29663.35,3406.63
52.3,Male,Married,55135.44,2650.58
45.6,Female,Married,37496.06,2001.45
51.1,Female,Married,38406.98,3788.19
66,Male,Married,63210.76,2733.1
36.2,Female,Married,27272.23,4316.71
55.3,Female,Married,32649.5,2424
30.2,Male,Single,28347.41,500.89
51.9,Female,Married,40191.03,3614.37
49.8,Male,Married,52001.5,2543.45
24.1,Male,Single,36760.42,1329.09
59.8,Male,Married,66351.7,3207.52
24.4,Female,Single,20392.22,1774.51
25.7,Female,Single,27337.94,2297.76
50.3,Male,Married,49541.58,2996.02
64,Male,Married,65890.42,3628.67
20.8,Male,Single,29512.68,100
67.4,Female,Married,39864.16,3279.15
47.4,Female,Married,41667.29,3167.59
65.6,Male,Married,59761.78,3061.17
31.4,Female,Single,25798.34,1769.57
65.7,Male,Married,55580.98,2731.29
38.1,Female,Single,24150.2,1491.13
47.9,Male,Married,56359.39,3248.37
47,Female,Married,47632.94,2481.93
20.8,Male,Single,29367.48,230.7
29.5,Female,Single,25516.31,2770.85
44.6,Female,Married,39092.17,3080.83
60.7,Male,Married,60148.74,2846
62.5,Female,Married,37645.67,2361.58
19.6,Male,Single,32129.04,390.96
48.3,Female,Married,33924.16,2028.77
18.5,Male,Single,24565.72,465.43
29,Female,Single,23974.8,2206.26
58.6,Male,Married,57034.01,3054.63
50.9,Male,Married,56876.84,2095.18
26.5,Female,Married,37468.34,3700.24
49.1,Female,Married,34378.78,2337.93
59.8,Male,Married,55116.15,3279.83
48.5,Male,Married,50086.05,2566.13
27.8,Male,Single,29422.4,1297.42
