Narcissus,Agrumen,Oud,Jasmine,Amber,Neroli,Indole,Vanilla,Frankincense,Bergamot,Galbanum,Magnolia,Sandalwood,Cashmeran,Citron,Opopanax,Aliphatic Aldehydes,Vetiver,Scent Quality Score
506.267,405.239,639.19,314.754,652.234,872.453,1041.146,581.57,494.696,2944.01623,292.937,654.388,861.544,4878.272437,74.935,91.804,732.054,794.013,14655414.69
456.86,342.097,630.442,123.116,916.355,925.267,951.012,588.105,292.874,1492.414011,207.396,908.005,794.01,5067.651492,96.502,102.632,719.783,824.874,8284687.686
487.654,256.449,640.579,208.263,1030.948,1015.546,958.78,469.456,373.626,2046.29551,209.865,809.647,933.443,4844.317071,146.75,2.932,725.714,809.892,8954783.455
487.361,354.412,651.917,373.65,950.932,966.279,982.454,586.277,361.676,3362.895626,246.878,742.878,861.313,5125.892737,60.369,72.81,660.531,799.011,15219759.69
474.802,408.241,655.012,261.901,843.41,1003.926,904.922,640.481,287.543,2644.047371,247.842,521.94,848.548,5301.101331,170.033,21.181,909.189,775.814,17471427.33
496.571,234.819,674.412,327.555,1090.231,835.323,910.433,639.089,300.1,2982.20278,211.707,907.266,790.5,5250.466508,140.396,194.062,599.75,789.908,13494649.5
482.938,324.135,662.744,114.953,955.038,1040.352,835.878,526.258,426.928,1415.167776,322.675,842.546,774.386,5102.050537,89.512,238.071,866.983,884.782,8621686.468
500.825,303.073,672.852,173.541,1078.53,916.089,977.762,555.359,268.19,1973.239016,278.435,841.706,970.895,5180.439409,243.436,189.012,615.595,770.572,8988087.318
470.436,302.746,608.278,164.39,956.257,686.251,974.442,458.549,369.88,1817.811491,306.517,677.881,966.906,4710.2183,82.771,112.527,646.186,741.866,7376827.331
432.837,403.629,661.553,156.967,983.557,927.121,867.813,500.273,462.051,1753.986021,208.44,708.075,821.755,4924.055802,129.233,168.507,783.43,810.006,8901826.473
454.457,334.215,656.282,44.366,969.781,838.185,998.984,706.037,302.328,872.7769641,295.754,766.904,863.484,5072.725858,156.354,121.327,627.541,802.46,5877603.172
463.07,268.627,730.081,167.197,888.034,1057.638,988.239,660.659,367.743,1941.672135,384.512,751.339,1014.263,5669.303145,133.766,92.218,753.967,809.678,11659725.73
496.062,288.891,695.552,277.01,860.975,953.817,939.138,590.656,270.961,2603.398298,250.268,696.71,843.383,5550.916745,62.576,192.99,733.04,779.069,13284637.18
422.348,316.429,608.122,134.793,1138.297,977.228,783.431,372.608,407.791,1746.752991,308.788,815.214,810.301,4827.134889,161.529,132.567,581.844,805.151,5797519.412
467.656,298.61,675.203,135.64,1072.779,990.886,931.587,564.481,422.819,1617.669667,114.474,864.478,1031.986,5293.927511,70.858,84.133,723.789,761.917,8552728.568
467.205,315.014,694.909,213.238,1036.496,799.239,990.239,547.2,374.075,2194.353544,137.924,736.407,811.718,5307.10069,155.901,71.08,670.415,796.992,10026966.57
441.036,362.538,653.528,238.399,936.558,865.15,1059.945,620.885,287.37,2392.615672,201.609,828.169,772.098,5080.421438,60.427,86.894,618.326,800.085,11162174.16
478.043,326.004,658.545,313.218,983.222,780.3,942.021,587.853,322.826,2878.981718,216.72,745.032,814.898,4921.159121,141.445,116.078,587.604,822.188,12022660.7
487.875,395.431,658.548,226.582,1024.559,805.497,1068.121,444.121,369.753,2264.862428,98.057,705.949,835.865,5074.007579,0,163.724,654.445,810.295,8758722.055
468.972,321.364,650.293,246.434,972.205,845.778,1001.866,469.496,444.951,2538.24482,91.828,843.853,830.943,4858.290433,93.922,84.953,716.032,783.768,10469167.66
481.316,240.142,760.475,201.01,961.512,915.005,966.099,741.584,310.843,2205.602951,191.979,783.886,763.961,5725.12591,177.967,19.394,626.221,774.793,12129584.48
528.037,318.96,680.888,101.002,1014.528,951.222,838.871,557.81,393.853,1143.962829,182.882,781.179,956.887,5054.176038,233.529,214.885,764.213,817.341,7108229.374
443.027,249.46,682.306,219.171,1012.371,874.599,904.053,525.552,455.233,2319.956975,116.239,907.232,766.975,5292.225713,30.115,222.927,563.401,821.258,8607242.168
472.713,283.965,725.024,330.851,1002.078,964.687,1009.154,551.601,503.423,3022.784113,381.289,792.87,871.354,5400.880408,124.26,140.604,985.838,764.459,18603060.47
454.201,411.26,697.252,253.908,1028.656,898.747,1072.697,570.959,393.394,2607.285742,240.273,747.506,923.13,5446.092987,157.377,177.293,798.447,755.441,14114935.67
498.736,280.564,703.319,113.4,1019.372,935.713,988.219,627.734,326.236,1632.283505,164.511,837.917,963.732,5372.925956,112.604,116.382,738.931,791.499,9616472.351
449.729,279.653,766.042,285.808,951.495,929.292,989.666,693.08,277.89,2728.952929,254.188,694.795,931.611,5928.928382,109.156,0,753.152,814.68,16134027.12
464.616,236.677,683.699,163.351,1065.381,945.651,990.353,654.497,375.843,1906.921074,315.124,727.515,843.299,5092.975509,70.626,89.203,719.233,828.938,10909598.09
459.97,390.894,672.359,178.589,1024.767,863.203,944.087,570.21,312.885,1955.885133,239.558,943.214,915.242,5093.788744,100.87,139.062,899.685,799.297,12265932.96
455.244,405.19,750.156,171.07,1025.364,916.778,891.132,606.959,411.545,2053.127055,250.413,767.871,780.289,5707.070867,97.506,165.423,706.788,754.725,11017306.59
484.783,276.855,695.85,291.031,919.737,886.546,1015.525,690.587,377.243,2798.344192,260.849,699.575,849.395,5286.718135,33.668,0,716.125,812.825,15837402.24
484.256,333.039,682.242,301.469,1083.348,813.932,1072.985,537.954,504.535,2888.648509,121.815,822.83,879.139,5066.958082,271.641,74.928,609.613,809.959,11611292.59
489.072,286.161,711.748,230.108,987.629,841.756,987.708,521.781,456.24,2430.675734,223.934,767.618,829.343,5448.639688,0,110.684,794.847,870.309,12136124.71
446.08,315.477,689.144,187.935,1063.267,1008.363,879.461,498.535,380.539,2028.621693,249.443,733.062,891.418,5158.183549,61.011,149.681,823.753,802.397,10318315.19
451.47,430.325,742.869,300.634,993.044,769.43,927.306,506.083,220.613,2914.007486,333.404,741.799,735.793,5615.514442,155.575,151.733,781.919,766.371,13828256.14
491.748,216.212,683.292,205.292,855.994,838.548,940.402,559.752,281.629,2256.643103,205.987,683.152,657.838,5220.394613,0,125.692,720.163,807.812,10904549.66
437.98,273.205,659.414,267.589,957.871,916.867,1028.703,437.648,325.349,2608.455004,167.481,891.599,921.884,5174.142885,177.332,214.218,747.118,742.61,10333197.69
472.125,380.494,684.708,231.606,1023.909,857.003,928.403,543.036,377.87,2353.304368,270.526,707.885,938.939,5192.105446,270.216,191.203,831.832,804.053,12858381.26
467.32,313.486,669.877,235.961,991.623,751.196,919.536,692.286,360.185,2128.778727,370.982,877.521,814.512,5054.485646,60.747,40.653,685.255,811.132,12273137.91
499.588,320.386,711.992,10.361,966.121,1005.821,904.405,492.783,391.38,749.1768806,290.101,628.984,849.961,5436.134755,123.216,60.828,693.689,827.448,4662963.44
433.757,355.134,707.888,163.198,1033.156,824.13,1106.586,444.805,286.515,1769.962222,253.697,539.543,862.064,5534.549905,66.394,136.927,628.739,801.54,6906776.008
504.212,308.538,642.778,415.691,1040.559,889.021,885.74,532.124,324.447,3500.158786,210.906,1009.196,972.054,4934.850303,109.513,156.374,664.4,803.136,14635491.79
442.916,318.447,667.53,164.504,1015.745,1057.038,983.408,599.017,496.445,1656.378956,324.97,719.27,856.698,4963.306788,73.024,186.786,728.341,781.628,9233667.007
481.024,368.218,754.308,158.597,990.087,929.157,855.548,590.001,373.303,1872.169081,203.065,734.793,1058.957,5692.453334,195.937,60.061,755.435,783.998,10496342.6
457.094,487.429,738.611,162.477,968.988,865.192,1017.147,486.675,365.389,1882.844798,479.331,752.366,877.464,5716.331392,12.926,161.43,567.766,793.856,7705600.69
470.944,200.015,783.585,52.855,966.886,796.084,972.887,541.811,398.261,1112.396601,80.897,773.807,854.583,5845.614887,283.334,47.681,729.057,769.178,6045906.587
498.455,390.19,644.611,84.192,960.687,805.052,892.844,584.559,473.439,1327.895189,290.409,694.513,1081.158,5074.683179,52.852,213.166,562.239,809.021,6633270.671
435.474,356.538,716.492,236.683,967.636,930.205,999.838,498.892,294.019,2416.426694,228.35,729.986,960.152,5450.974888,95.391,97.023,565.415,851.751,8789142.276
461.654,298.651,633.51,285.546,979.371,953.386,1088.997,516.293,401.18,2867.315014,235.957,851.019,775.047,4873.822869,0,143.072,616.266,798.461,11126962.84
510.635,358.811,710.522,57.821,901.317,643.309,878.423,615.146,391.613,1260.606103,333.129,981.176,825.961,5324.911578,0,30.706,613.291,793.121,7089772.919
495.761,376.501,703.503,128.305,1140.346,938.436,977.821,616.146,422.983,1677.433461,271.37,780.303,865.011,5298.926024,79.926,83.096,499.176,765.098,7549546.294
484.23,366.168,652.35,194.404,953.68,907.649,937.323,561.957,398.777,2022.424829,307.288,727.225,767.738,5026.743768,42.851,101.068,739.609,805.272,10608287.45
425.797,289.518,677.563,206.024,1068.761,863.388,891.609,452.732,341.641,1962.93418,160.812,846.424,693.482,5223.991488,317.91,102.426,631.934,815.023,7433838.66
476.487,360.573,690.296,311.831,984.397,1031.776,961.178,641.076,445.511,2936.277235,333.342,679.457,897.729,5305.235439,98.358,234.147,796.094,809.638,17216712.21
473.844,365.311,621.718,195.493,948.951,890.5,864.938,528.991,431.925,1916.878767,303.374,773.891,825.313,4698.743324,187.558,79.82,715.986,798.511,9422719.289
461.103,449.801,683.545,132.175,847.653,793.971,954.714,456.771,454.597,1660.597895,222.213,888.583,871.188,5115.899581,169.238,102.89,775.165,788.909,8031810.758
480.984,336.937,667.594,225.45,954.558,956.121,944.58,468.56,277.813,2295.897073,254.139,824.514,977.627,5033.19697,99.782,185.723,724.832,774.954,9929380.776
450.485,367.77,720.636,207.6,945.969,1028.604,914.385,605.49,386.899,2158.737513,170.939,778.622,1010.369,5690.454697,0,69.386,794.007,779.045,12370326.24
512.531,334.409,776.566,138.851,942.953,900.356,1054.776,573.762,368.78,1644.380243,266.248,703.573,926.513,6064.172639,65.647,14.268,718.629,792.98,8997761.39
449.757,348.471,650.2,192.007,993.982,1004.386,952.751,482.497,398.345,2155.577151,255.427,748.211,864.921,4946.47871,0,75.135,771.906,798.921,10062645.2
502.927,347.286,691.662,276.948,1239.575,896.501,984.824,554.544,498.355,2711.010536,323.631,672.015,885.296,5202.796027,51.675,15.928,666.254,814.509,12477691.96
500.545,344.177,758.463,250.993,956.851,841.809,874.36,587.868,363.963,2709.574965,373.69,686.483,903.081,5567.291249,112.245,67.859,712.307,816.695,13639029.45
457.41,364.248,613.83,321.351,1037.275,917.941,1003.727,616.905,326.872,2990.020764,206.495,807.044,945.459,4920.287481,77.784,93.362,855.588,818.945,17921077.68
454.966,291.445,730.774,262.554,988.961,874.462,1000.879,465.187,442.292,2540.030166,109.347,822.729,918.337,5528.532899,115.633,94.144,584.91,780.332,8760601.116
466.187,353.736,654.833,253.789,1107.198,886.055,816.076,581.226,445.189,2610.499605,319.46,902.19,831.547,5082.33641,85.925,155.521,807.21,774.897,14556232.52
487.373,285.322,666.15,226.631,847.751,1068.038,901.372,625.79,365.675,2367.357104,386.387,746.897,839.435,5275.451342,133.481,151.394,608.443,830.787,11095009.95
481.454,346.793,703.451,158.737,963.625,816.33,983.148,671.628,307.934,1851.495282,316.376,632.16,849.854,5543.199846,112.581,212.689,695.063,821.568,10789609.61
489.525,346.052,645.479,206.611,990.068,795.255,1017.254,589.179,303.699,2397.76325,265.356,879.819,867.085,5047.144964,141.805,198.33,631.219,810.089,11157137.52
446.247,355.718,638.97,310.785,943.16,976.789,969.715,584.464,313.861,2791.540882,228.518,882.874,939.501,4906.547746,148.442,97.017,663.051,830.476,12862443.39
504.288,369.397,662.723,309.701,981.197,756.873,852.046,779.954,391.541,2804.145501,224.725,701.539,656.981,4910.717649,136.815,194.446,718.776,804.795,17986498.25
488.031,248.875,732.216,236.861,1087.119,865.894,897.343,604.576,406.314,2273.873887,201.431,758.278,810.374,5319.066377,49.767,74.529,752.076,772.179,12334080.42
497.397,357.359,718.958,250.281,1095.938,863.05,999.069,544.601,286.37,2396.837387,301.799,676.675,693.004,5477.520474,186.336,61.295,609.364,779.953,10292177.32
478.919,306.298,673.61,114.285,1005.162,888.455,952.94,606.066,437.046,1621.808431,191.378,862.972,879.054,5123.555513,183.903,54.985,656.796,773.701,8486554.59
508.909,451.766,714.393,217.431,972.696,781.893,910.694,700.752,382.136,2037.531559,254.436,728.977,932.46,5514.296196,112.243,122.924,767.946,797.85,13423875.61
507.574,366.064,641.441,138.416,874.207,977.367,1032.708,560.787,343.237,1576.367621,428.832,867.639,835.334,4928.700246,46.045,88.011,821.521,794.69,9650640.544
494.65,329.077,698.944,315.758,935.283,787.262,998.996,668.591,319.459,2873.95213,304.632,702.019,824.109,5377.313617,142.48,137.22,850.766,813.676,18537404.55
502.611,247.746,742.112,175.887,991.022,796.997,985.205,519.359,315.824,1986.663397,264.622,851.619,860.567,5639.373251,57.553,12.566,549.169,785.031,7732848.924
496.105,328.778,683.602,69.345,966.101,1047.749,862.884,550.854,398.249,1271.704488,360.322,745.558,888.06,5213.498475,16.188,234.186,851.169,814.072,8180178.598
475.363,269.507,755.875,238.985,934.702,962.384,902.665,644.802,290.528,2256.098146,275.562,838.013,879.454,5512.49316,97.837,91.405,710.296,766.8,12324919.71
464.188,383.473,694.199,181.548,1122.113,932.877,961.564,360.736,373.325,1994.539034,192.953,646.652,899.716,5269.513821,64.729,63.792,774.609,808.637,7757475.172
507.645,327.325,700.511,217.398,1052.142,854.929,860.021,524.857,343.598,2216.570718,89.499,713.842,831.969,5355.390203,241.869,189.662,588.587,823.97,8978673.526
481.006,361.188,670.278,85.822,925.139,954.921,911.077,591.991,374.333,1455.542567,405.349,677.456,1000.432,5124.396823,19.275,195.522,577.008,794.494,7174738.486
491.396,341.74,690.117,286.512,854.206,884.516,945.26,737.124,420.267,2679.138239,260.305,713.597,875.955,5097.811083,272.907,170.915,725.418,770.159,16433403
486.042,355.489,733.963,101.796,912.322,912.865,862.285,608.905,281.081,1452.690096,168.454,808.272,941.767,5652.447392,99.724,32.272,576.31,856.854,7153546.01
482.757,396.198,629.213,144.271,994.377,1056.127,928.384,604.013,330.271,1803.45983,291.672,926.498,816.319,4899.95068,134.311,77.894,631.22,812.852,9209043.728
464.064,428.595,626.316,91.319,991.157,993.031,974.674,660.969,345.538,1365.899842,271.442,777.202,1009.963,4687.418361,184.511,45.326,848.399,792.888,9914342.524
432.48,291.259,679.198,333.994,974.956,945.546,879.479,624.338,362.525,3189.62989,147.184,734.368,892.536,5237.689337,0,111.988,741.756,804.156,16562287.3
469.371,402.054,568.55,232.454,1045.439,858.583,889.979,723.463,394.497,2216.727923,294.736,768.889,840.403,4494.525964,102.381,185.197,641.36,861.068,12581415.4
464.703,405.192,678.749,319.244,902.502,763.62,973.192,644.691,472.111,2919.140755,246.228,906.038,892.471,5286.953038,85.26,140.133,859.103,797.307,18375407.69
473.222,376.725,705.969,204.367,830.867,926.109,843.658,682.304,363.171,2100.640194,248.809,632.987,847.123,5251.453854,111.319,148.829,601.644,781.552,10643562.78
493.19,363.351,665.004,16.664,985.125,949.772,915.951,602.479,452.053,917.8649211,167.458,795.652,863.598,5171.29275,109.532,153.526,698.848,787.351,5996428.501
489.645,349.142,646.288,287.991,947.116,835.3,971.674,434.985,459.222,2595.510959,208.099,849.319,672.344,5057.274582,169.746,111.669,669.37,812.792,9711987.292
489.851,426.481,721.878,323.881,1011.539,898.687,870.621,614.261,427.354,2850.962722,340.413,810.683,784.192,5321.987487,135.43,156.766,571.378,766.508,12484358.92
484.29,476.785,620.19,286.353,960.501,860.463,985.874,536.163,417.2,2588.808588,200.354,915.148,974.937,4694.283008,161.108,132.628,687.935,860.891,11958328.45
478.451,307.137,708.64,341.3,922.546,773.233,990.049,640.076,273.658,3082.63909,375.478,751.434,964.244,5234.388762,118.264,120.946,708.12,806.636,16121649.89
487.417,361.935,688.509,173.466,1112.387,1056.273,950.432,539.812,347.602,1803.540803,281.405,745.121,848.676,5102.817836,30.967,89.776,772.891,768.505,9833048.181
477.872,364.398,713.748,157.788,1024.575,941.482,849.311,671.849,400.517,1978.559942,266.851,703.428,877.288,5676.470772,128.049,92.217,729.226,815.602,11893120.73
450.873,342.576,682.142,218.273,884.091,774.105,935.64,583.27,370.368,2305.186647,215.833,829.678,907.783,5302.217392,117.474,63.838,660.964,816.101,10833182.2
474.333,301.661,656.476,260.453,1155.054,943.401,942.607,520.378,372.293,2550.808694,279.043,738.506,761.679,5135.960148,3.163,172.342,642.176,758.098,10680988.42
458.897,270.657,747.334,181.327,987.144,901.286,944.186,338.656,386.781,2018.122807,313.907,729.194,912.489,5839.766909,127.588,122.764,658.504,828.487,6449858.37
482.905,302.662,637.794,130.428,950.537,917.753,914.062,666.76,349.399,1710.609316,330.563,703.753,778.635,5011.754909,279.792,6.143,857.389,787.133,11856235.26
476.973,268.186,659.977,249.915,1164.789,848.866,999.136,693.558,400.931,2512.567403,339.828,926.969,877.382,5085.377887,0,195.373,658.195,825.68,13692795.04
459.983,426.598,615.345,268.275,1095.888,984.964,972.795,539.208,305.851,2609.431676,286.517,697.966,896.814,4798.776185,156.199,101.629,675.352,801.059,11847292.89
493.233,362.175,721.731,276.745,1014.574,907.533,871.431,591.8,373.4,2610.107874,218.438,921.247,838.831,5308.758371,79.405,142.617,690.698,789.145,12929655.27
507.697,257.741,593.42,152.465,1013.691,892.368,970.849,438.085,344.47,1833.704241,111.42,1003.607,849.999,4753.085507,80.275,80.645,657.475,789.614,7262907.999
473.524,297.346,637.452,368.407,961.515,999.432,1039.545,552.875,429.629,3491.079529,286.607,886.81,1053.164,4909.477423,143.043,80.833,738.965,812.72,16386738.03
448.908,358.706,746.468,55.263,906.054,846.6,1030.905,444.789,458.426,1153.026723,302.514,826.661,929.359,5708.184048,191.701,46.414,704.176,784.995,5654714.436
475.758,277.113,662.905,282.954,999.293,1047.655,993.995,648.84,379.303,2810.790877,291.651,767.978,878.636,5182.612625,11.759,76.056,721.773,838.307,15218296.11
462.524,426.597,703.684,151.342,1039.007,739.814,936.247,510.917,321.642,1836.044947,223.388,783.944,908.323,5367.436844,68.519,157.219,616.413,818.521,8044205.387
447.231,334.539,655.609,211.905,1046.322,955.423,879.153,584.633,356.84,2201.986772,162.736,809.217,731.22,5139.139432,288.291,113.907,779.596,821.162,12018769
433.419,311.952,701.912,248.345,947.316,931.332,994.361,597.478,436.494,2345.973757,125.86,831.235,959.759,5438.841989,85.818,122.135,709.114,825.324,11748306.77
503.861,411.028,668.301,218.997,1042.748,896.609,1002.782,433.283,343.281,2175.678522,333.795,764.854,731.835,5249.601857,116.94,214.273,782.184,780.185,9863153.829
